pitch;roll;lado;movimento;sessao
-0.0035669953;0.23660499;E;Eversao;1475728448
-0.082248;-0.19361997;D;Eversao;1475728448
-0.021888003;1.075011;E;Eversao;1475728448
-0.048070997;-0.19190407;D;Eversao;1475728448
-0.033666015;0.25491202;E;Eversao;1475728448
-0.082139;-0.20844603;D;Eversao;1475728448
-0.023081005;0.21830499;E;Eversao;1475728448
-0.070482;-0.22552097;D;Eversao;1475728448
-0.028108;0.24680203;E;Eversao;1475728448
-0.070415005;-0.21966505;D;Eversao;1475728448
-0.016154006;0.23145503;E;Eversao;1475728448
-0.065193996;-0.16815507;D;Eversao;1475728448
-0.022359997;0.22680503;E;Eversao;1475728448
-0.046247005;-0.20360804;D;Eversao;1475728448
0.061036006;-0.56919897;E;Inversao;1475728448
0.035052;0.608341;D;Inversao;1475728448
0.098965;-0.60077;E;Inversao;1475728448
-0.037265003;0.356045;D;Inversao;1475728448
0.048339993;-0.595047;E;Inversao;1475728448
0.087536;0.66800094;D;Inversao;1475728448
0.052789003;-0.59868896;E;Inversao;1475728448
0.021081999;0.56611;D;Inversao;1475728448
0.060941994;-0.5942;E;Inversao;1475728448
0.092522;0.592656;D;Inversao;1475728448
0.059818998;-0.5969809;E;Inversao;1475728448
0.044725;0.59208;D;Inversao;1475728448
0.072235;-0.524989;E;Inversao;1475728448
0.067737;0.60027504;D;Inversao;1475728448
0.07862499;-0.57758594;E;Inversao;1475728448
0.077325;0.634045;D;Inversao;1475728448
0.059224993;-0.5880439;E;Inversao;1475728448
0.065011;0.59729695;D;Inversao;1475728448
0.051591992;-0.57964504;E;Inversao;1475728448
0.086185;0.60792196;D;Inversao;1475728448
0.0007579997;0.00014197826;E;Repouso;1476074842
0.0008060038;0.00040602684;E;Repouso;1476074842
0.0023449995;-0.0046349764;D;Repouso;1476074842
0.001162;0.0017720461;E;Repouso;1476074842
-0.0008279979;-0.0013420582;D;Repouso;1476074842
0.0023209974;0.00050807;E;Repouso;1476074842
-0.00021599978;-0.00087201595;D;Repouso;1476074842
0.0015449971;0.0020259619;E;Repouso;1476074842
-0.0011169985;-0.00012397766;D;Repouso;1476074842
0.000252001;0.0004390478;E;Repouso;1476074842
0.001986999;-0.0020329952;D;Repouso;1476074842
0.0041259974;0.0006610155;E;Repouso;1476074842
-0.0006869994;-0.0013350248;D;Repouso;1476074842
0.0018450022;0.0025800467;E;Repouso;1476074842
-0.001910001;-0.004693985;D;Repouso;1476074842
0.000035002828;0.00042402744;E;Repouso;1476074842
-0.00038100034;-0.003942013;D;Repouso;1476074842
0.0020160004;-0.001857996;E;Repouso;1476074842
-0.0002870001;-0.0029530525;D;Repouso;1476074842
-0.372187;-0.14581692;E;Dorsiflexao;1476074842
